Zip,Inland/Coastal,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved
28468.0,1,36,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31
28467.0,0,36,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31
23502.0,0,37,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31
23518.0,1,37,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31
23666.0,0,38,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31
23661.0,1,38,2018-11,,334528.69,49.67,94.12,49.03,55.92,94.63,55.3,51.31
36576.0,0,1,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
36532.0,1,1,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
36605.0,1,2,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
36606.0,0,2,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
99501.0,1,3,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
99508.0,0,3,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
94014.0,0,4,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
94015.0,1,4,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
93950.0,1,5,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
93940.0,0,5,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
93109.0,1,6,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
93108.0,0,6,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
77505.0,1,7,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
77504.0,0,7,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
19947.0,0,8,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
19968.0,1,8,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
19963.0,1,9,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
19960.0,0,9,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
19904.0,0,10,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
19901.0,1,10,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
19720.0,1,11,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
19702.0,0,11,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
33137.0,1,12,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
33127.0,0,12,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
33129.0,1,13,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
33145.0,0,13,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
33131.0,1,14,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
33130.0,0,14,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
33308.0,1,15,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
33309.0,0,15,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
33062.0,1,16,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
33060.0,0,16,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
32226.0,1,17,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
32218.0,0,17,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
96778.0,1,18,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
96771.0,0,18,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
70124.0,1,19,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
70118.0,0,19,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
70122.0,1,20,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
70119.0,0,20,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
70126.0,1,21,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
70116.0,0,21,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
39501.0,1,22,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
39503.0,0,22,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
29412.0,1,23,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
29407.0,0,23,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
29577.0,1,24,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
29579.0,0,24,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
29566.0,0,25,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
29582.0,1,25,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
77062.0,0,26,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
77058.0,1,26,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
77015.0,1,27,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
77020.0,0,27,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
21403.0,1,28,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
21401.0,0,28,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
21122.0,1,29,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
21060.0,0,29,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
21220.0,1,30,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
21237.0,0,30,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
10305.0,1,31,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
10304.0,0,31,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
10306.0,0,32,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
10314.0,1,32,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
11214.0,1,33,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
11204.0,0,33,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
10023.0,0,34,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
10069.0,1,34,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
10003.0,0,35,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
10010.0,1,35,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
28468.0,1,36,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
28467.0,0,36,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
23502.0,0,37,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
23518.0,1,37,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
23666.0,0,38,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
23661.0,1,38,2018-12,,336017.69,45.52,88.89,45.59,51.8,89.17,51.88,50.24
36576.0,0,1,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
36532.0,1,1,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
36605.0,1,2,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
36606.0,0,2,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
99501.0,1,3,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
99508.0,0,3,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
94014.0,0,4,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
94015.0,1,4,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
93950.0,1,5,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
93940.0,0,5,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
93109.0,1,6,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
93108.0,0,6,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
77505.0,1,7,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
77504.0,0,7,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
19947.0,0,8,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
19968.0,1,8,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
19963.0,1,9,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
19960.0,0,9,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
19904.0,0,10,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
19901.0,1,10,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
19720.0,1,11,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
19702.0,0,11,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
33137.0,1,12,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
33127.0,0,12,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
33129.0,1,13,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
33145.0,0,13,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
33131.0,1,14,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
33130.0,0,14,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
33308.0,1,15,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
33309.0,0,15,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
33062.0,1,16,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
33060.0,0,16,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
32226.0,1,17,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
32218.0,0,17,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
96778.0,1,18,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
96771.0,0,18,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
70124.0,1,19,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
70118.0,0,19,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
70122.0,1,20,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
70119.0,0,20,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
70126.0,1,21,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
70116.0,0,21,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
39501.0,1,22,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
39503.0,0,22,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
29412.0,1,23,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
29407.0,0,23,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
29577.0,1,24,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
29579.0,0,24,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
29566.0,0,25,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
29582.0,1,25,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
77062.0,0,26,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
77058.0,1,26,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
77015.0,1,27,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
77020.0,0,27,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
21403.0,1,28,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
21401.0,0,28,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
21122.0,1,29,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
21060.0,0,29,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
21220.0,1,30,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
21237.0,0,30,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
10305.0,1,31,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
10304.0,0,31,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
10306.0,0,32,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
10314.0,1,32,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
11214.0,1,33,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
11204.0,0,33,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
10023.0,0,34,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
10069.0,1,34,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
10003.0,0,35,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
10010.0,1,35,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
28468.0,1,36,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
28467.0,0,36,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
23502.0,0,37,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
23518.0,1,37,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
23666.0,0,38,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
23661.0,1,38,2019-01,,336037.91,42.37,86.55,44.87,48.69,86.64,51.18,51.53
36576.0,0,1,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
36532.0,1,1,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
36605.0,1,2,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
36606.0,0,2,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
99501.0,1,3,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
99508.0,0,3,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
94014.0,0,4,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
94015.0,1,4,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
93950.0,1,5,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
93940.0,0,5,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
93109.0,1,6,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
93108.0,0,6,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
77505.0,1,7,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
77504.0,0,7,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
19947.0,0,8,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
19968.0,1,8,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
19963.0,1,9,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
19960.0,0,9,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
19904.0,0,10,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
19901.0,1,10,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
19720.0,1,11,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
19702.0,0,11,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
33137.0,1,12,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
33127.0,0,12,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
33129.0,1,13,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
33145.0,0,13,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
33131.0,1,14,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
33130.0,0,14,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
33308.0,1,15,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
33309.0,0,15,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
33062.0,1,16,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
33060.0,0,16,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
32226.0,1,17,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
32218.0,0,17,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
96778.0,1,18,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
96771.0,0,18,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
70124.0,1,19,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
70118.0,0,19,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
70122.0,1,20,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
70119.0,0,20,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
70126.0,1,21,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
70116.0,0,21,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
39501.0,1,22,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
39503.0,0,22,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
29412.0,1,23,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
29407.0,0,23,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
29577.0,1,24,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
29579.0,0,24,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
29566.0,0,25,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
29582.0,1,25,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
77062.0,0,26,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
77058.0,1,26,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
77015.0,1,27,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
77020.0,0,27,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
21403.0,1,28,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
21401.0,0,28,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
21122.0,1,29,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
21060.0,0,29,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
21220.0,1,30,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
21237.0,0,30,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
10305.0,1,31,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
10304.0,0,31,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
10306.0,0,32,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
10314.0,1,32,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
11214.0,1,33,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
11204.0,0,33,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
10023.0,0,34,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
10069.0,1,34,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
10003.0,0,35,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
10010.0,1,35,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
28468.0,1,36,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
28467.0,0,36,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
23502.0,0,37,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
23518.0,1,37,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
23666.0,0,38,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
23661.0,1,38,2019-02,,336952.19,47.0,86.74,45.54,53.34,86.6,51.88,53.26
36576.0,0,1,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
36532.0,1,1,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
36605.0,1,2,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
36606.0,0,2,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
99501.0,1,3,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
99508.0,0,3,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
94014.0,0,4,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
94015.0,1,4,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
93950.0,1,5,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
93940.0,0,5,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
93109.0,1,6,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
93108.0,0,6,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
77505.0,1,7,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
77504.0,0,7,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
19947.0,0,8,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
19968.0,1,8,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
19963.0,1,9,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
19960.0,0,9,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
19904.0,0,10,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
19901.0,1,10,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
19720.0,1,11,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
19702.0,0,11,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
33137.0,1,12,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
33127.0,0,12,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
33129.0,1,13,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
33145.0,0,13,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
33131.0,1,14,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
33130.0,0,14,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
33308.0,1,15,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
33309.0,0,15,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
33062.0,1,16,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
33060.0,0,16,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
32226.0,1,17,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
32218.0,0,17,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
96778.0,1,18,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
96771.0,0,18,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
70124.0,1,19,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
70118.0,0,19,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
70122.0,1,20,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
70119.0,0,20,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
70126.0,1,21,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
70116.0,0,21,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
39501.0,1,22,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
39503.0,0,22,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
29412.0,1,23,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
29407.0,0,23,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
29577.0,1,24,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
29579.0,0,24,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
29566.0,0,25,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
29582.0,1,25,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
77062.0,0,26,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
77058.0,1,26,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
77015.0,1,27,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
77020.0,0,27,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
21403.0,1,28,2019-03,,254010.0,45.21,88.17,45.33,51.65,88.0,51.7,53.63
