Zip,Coastal/Inland,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved
33145.0,0,6,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
33131.0,1,7,2012-04,389000.0,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
33130.0,0,7,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
33308.0,1,8,2012-04,339000.0,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
33060.0,0,9,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
33062.0,1,9,2012-04,285000.0,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
70124.0,1,10,2012-04,307125.0,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
70118.0,0,10,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
70122.0,1,11,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
70119.0,0,11,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
70126.0,1,12,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
77062.0,0,13,2012-04,149900.0,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
77058.0,1,13,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
77015.0,1,14,2012-04,84690.0,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
10305.0,1,16,2012-04,369000.0,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
10304.0,0,16,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
10314.0,1,17,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
11204.0,0,18,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
11214.0,1,18,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
11209.0,1,19,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
10023.0,0,20,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
10069.0,1,20,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
10003.0,0,21,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
10010.0,1,21,2012-04,,332401.41,12.04,88.15,12.73,16.71,87.79,17.42,20.11
94014.0,0,1,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
94015.0,1,1,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
93940.0,0,2,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
93950.0,1,2,2012-05,542000.0,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
93109.0,1,3,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
93108.0,0,3,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
77505.0,1,4,2012-05,169250.0,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
77504.0,0,4,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
33137.0,1,5,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
33127.0,0,5,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
33129.0,1,6,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
33145.0,0,6,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
33131.0,1,7,2012-05,388000.0,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
33130.0,0,7,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
33308.0,1,8,2012-05,325000.0,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
33060.0,0,9,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
33062.0,1,9,2012-05,279900.0,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
70124.0,1,10,2012-05,299000.0,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
70118.0,0,10,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
70122.0,1,11,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
70119.0,0,11,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
70126.0,1,12,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
77062.0,0,13,2012-05,150000.0,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
77058.0,1,13,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
77015.0,1,14,2012-05,79000.0,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
10305.0,1,16,2012-05,368999.0,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
10304.0,0,16,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
10314.0,1,17,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
11204.0,0,18,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
11214.0,1,18,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
11209.0,1,19,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
10023.0,0,20,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
10069.0,1,20,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
10003.0,0,21,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
10010.0,1,21,2012-05,,334163.0,12.65,87.97,12.84,17.37,87.78,17.56,21.25
94014.0,0,1,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
94015.0,1,1,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
93940.0,0,2,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
93950.0,1,2,2012-06,595000.0,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
93109.0,1,3,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
93108.0,0,3,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
77505.0,1,4,2012-06,168000.0,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
77504.0,0,4,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
33137.0,1,5,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
33127.0,0,5,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
33129.0,1,6,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
33145.0,0,6,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
33131.0,1,7,2012-06,385000.0,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
33130.0,0,7,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
33308.0,1,8,2012-06,325000.0,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
33060.0,0,9,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
33062.0,1,9,2012-06,289000.0,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
70124.0,1,10,2012-06,299000.0,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
70118.0,0,10,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
70122.0,1,11,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
70119.0,0,11,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
70126.0,1,12,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
77062.0,0,13,2012-06,149900.0,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
77058.0,1,13,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
77015.0,1,14,2012-06,75000.0,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
10305.0,1,16,2012-06,364900.0,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
10304.0,0,16,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
10314.0,1,17,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
11204.0,0,18,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
11214.0,1,18,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
11209.0,1,19,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
10023.0,0,20,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
10069.0,1,20,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
10003.0,0,21,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
10010.0,1,21,2012-06,,336495.0,13.03,84.35,14.34,17.77,84.35,19.07,23.05
94014.0,0,1,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
94015.0,1,1,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
93940.0,0,2,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
93950.0,1,2,2012-07,595000.0,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
93109.0,1,3,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
93108.0,0,3,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
77505.0,1,4,2012-07,162250.0,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
77504.0,0,4,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
33137.0,1,5,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
33127.0,0,5,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
33129.0,1,6,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
33145.0,0,6,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
33131.0,1,7,2012-07,380000.0,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
33130.0,0,7,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
33308.0,1,8,2012-07,329900.0,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
33060.0,0,9,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
33062.0,1,9,2012-07,295000.0,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
70124.0,1,10,2012-07,299000.0,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
70118.0,0,10,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
70122.0,1,11,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
70119.0,0,11,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
70126.0,1,12,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
77062.0,0,13,2012-07,154950.0,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
77058.0,1,13,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
77015.0,1,14,2012-07,79900.0,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
10305.0,1,16,2012-07,359900.0,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
10304.0,0,16,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
10314.0,1,17,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
11204.0,0,18,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
11214.0,1,18,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
11209.0,1,19,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
10023.0,0,20,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
10069.0,1,20,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
10003.0,0,21,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
10010.0,1,21,2012-07,,337024.81,15.83,82.51,17.98,20.6,82.57,22.74,25.34
94014.0,0,1,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
94015.0,1,1,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
93940.0,0,2,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
93950.0,1,2,2012-08,595000.0,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
93109.0,1,3,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
93108.0,0,3,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
77505.0,1,4,2012-08,164500.0,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
77504.0,0,4,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
33137.0,1,5,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
33127.0,0,5,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
33129.0,1,6,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
33145.0,0,6,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
33131.0,1,7,2012-08,410000.0,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
33130.0,0,7,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
33308.0,1,8,2012-08,329900.0,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
33060.0,0,9,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
33062.0,1,9,2012-08,299000.0,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
70124.0,1,10,2012-08,299000.0,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
70118.0,0,10,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
70122.0,1,11,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
70119.0,0,11,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
70126.0,1,12,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
77062.0,0,13,2012-08,154900.0,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
77058.0,1,13,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
77015.0,1,14,2012-08,80000.0,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
10305.0,1,16,2012-08,359900.0,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
10304.0,0,16,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
10314.0,1,17,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
11204.0,0,18,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
11214.0,1,18,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
11209.0,1,19,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
10023.0,0,20,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
10069.0,1,20,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
10003.0,0,21,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
10010.0,1,21,2012-08,,331282.41,22.0,83.78,21.57,26.75,84.01,26.35,25.98
94014.0,0,1,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
94015.0,1,1,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
93940.0,0,2,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
93950.0,1,2,2012-09,599900.0,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
93109.0,1,3,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
93108.0,0,3,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
77505.0,1,4,2012-09,162450.0,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
77504.0,0,4,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
33137.0,1,5,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
33127.0,0,5,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
33129.0,1,6,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
33145.0,0,6,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
33131.0,1,7,2012-09,447000.0,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
33130.0,0,7,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
33308.0,1,8,2012-09,314950.0,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
33060.0,0,9,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
33062.0,1,9,2012-09,299900.0,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
70124.0,1,10,2012-09,326000.0,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
70118.0,0,10,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
70122.0,1,11,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
70119.0,0,11,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
70126.0,1,12,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
77062.0,0,13,2012-09,159500.0,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
77058.0,1,13,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
77015.0,1,14,2012-09,79900.0,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
10305.0,1,16,2012-09,359000.0,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
10304.0,0,16,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
10314.0,1,17,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
11204.0,0,18,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
11214.0,1,18,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
11209.0,1,19,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
10023.0,0,20,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
10069.0,1,20,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
10003.0,0,21,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
10010.0,1,21,2012-09,,331942.41,24.97,87.01,24.24,29.77,87.39,29.03,25.48
94014.0,0,1,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
94015.0,1,1,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
93940.0,0,2,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
93950.0,1,2,2012-10,595000.0,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
93109.0,1,3,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
93108.0,0,3,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
77505.0,1,4,2012-10,159900.0,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
77504.0,0,4,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
33137.0,1,5,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
33127.0,0,5,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
33129.0,1,6,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
33145.0,0,6,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
33131.0,1,7,2012-10,424900.0,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
33130.0,0,7,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
33308.0,1,8,2012-10,319000.0,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
33060.0,0,9,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
33062.0,1,9,2012-10,298700.0,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
70124.0,1,10,2012-10,329000.0,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
70118.0,0,10,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
70122.0,1,11,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
70119.0,0,11,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
70126.0,1,12,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
77062.0,0,13,2012-10,159900.0,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
77058.0,1,13,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
77015.0,1,14,2012-10,79900.0,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
10305.0,1,16,2012-10,349000.0,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
10304.0,0,16,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
10314.0,1,17,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
11204.0,0,18,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
11214.0,1,18,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
11209.0,1,19,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
10023.0,0,20,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
10069.0,1,20,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
10003.0,0,21,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
10010.0,1,21,2012-10,,329162.69,28.22,87.47,27.13,33.04,87.8,31.93,26.71
94014.0,0,1,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
94015.0,1,1,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
93940.0,0,2,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
93950.0,1,2,2012-11,669000.0,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
93109.0,1,3,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
93108.0,0,3,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
77505.0,1,4,2012-11,155900.0,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
77504.0,0,4,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
33137.0,1,5,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
33127.0,0,5,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
33129.0,1,6,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
33145.0,0,6,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
33131.0,1,7,2012-11,450000.0,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
33130.0,0,7,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
33308.0,1,8,2012-11,359900.0,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
33060.0,0,9,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
33062.0,1,9,2012-11,327000.0,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
70124.0,1,10,2012-11,335000.0,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
70118.0,0,10,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
70122.0,1,11,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
70119.0,0,11,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
70126.0,1,12,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
77062.0,0,13,2012-11,159900.0,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
77058.0,1,13,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
77015.0,1,14,2012-11,89900.0,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
10305.0,1,16,2012-11,375000.0,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
10304.0,0,16,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
10314.0,1,17,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
11204.0,0,18,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
11214.0,1,18,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
11209.0,1,19,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
10023.0,0,20,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
10069.0,1,20,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
10003.0,0,21,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
10010.0,1,21,2012-11,,334026.69,26.73,84.6,26.94,31.54,84.96,31.75,27.13
94014.0,0,1,2012-12,,336879.19,24.69,81.32,25.57,29.54,81.55,30.41,27.94
94015.0,1,1,2012-12,,336879.19,24.69,81.32,25.57,29.54,81.55,30.41,27.94
93940.0,0,2,2012-12,,336879.19,24.69,81.32,25.57,29.54,81.55,30.41,27.94
93950.0,1,2,2012-12,619000.0,336879.19,24.69,81.32,25.57,29.54,81.55,30.41,27.94
93109.0,1,3,2012-12,,336879.19,24.69,81.32,25.57,29.54,81.55,30.41,27.94
93108.0,0,3,2012-12,,336879.19,24.69,81.32,25.57,29.54,81.55,30.41,27.94
77505.0,1,4,2012-12,152400.0,336879.19,24.69,81.32,25.57,29.54,81.55,30.41,27.94
77504.0,0,4,2012-12,,336879.19,24.69,81.32,25.57,29.54,81.55,30.41,27.94
33137.0,1,5,2012-12,,336879.19,24.69,81.32,25.57,29.54,81.55,30.41,27.94
33127.0,0,5,2012-12,,336879.19,24.69,81.32,25.57,29.54,81.55,30.41,27.94
33129.0,1,6,2012-12,,336879.19,24.69,81.32,25.57,29.54,81.55,30.41,27.94
33145.0,0,6,2012-12,,336879.19,24.69,81.32,25.57,29.54,81.55,30.41,27.94
33131.0,1,7,2012-12,459000.0,336879.19,24.69,81.32,25.57,29.54,81.55,30.41,27.94
