Zip,Inland/Coastal,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved,PredPrice
93109.0,1,6,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,2910883.755367835
93108.0,0,6,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,2985211.6230492336
77505.0,1,7,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,197976.6680098731
77504.0,0,7,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,272304.5356912711
19947.0,0,8,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,326076.23901657015
19968.0,1,8,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,251748.37133517215
19963.0,1,9,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,215498.13368018638
19960.0,0,9,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,289826.0013615844
19904.0,0,10,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,266262.2847154973
19901.0,1,10,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,191934.41703409923
19720.0,1,11,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,185456.87070194655
19702.0,0,11,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,259784.7383833446
33137.0,1,12,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,399277.68476424925
33127.0,0,12,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,473605.5524456473
33129.0,1,13,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,424742.98986876546
33145.0,0,13,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,499070.8575501635
33131.0,1,14,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,420413.7514461485
33130.0,0,14,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,494741.6191275465
33308.0,1,15,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,289477.3045339515
33309.0,0,15,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,363805.1722153495
33062.0,1,16,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,330832.4313926506
33060.0,0,16,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,405160.29907404864
32226.0,1,17,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,199823.36278718236
32218.0,0,17,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,274151.2304685804
96778.0,1,18,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,185695.02680339786
96771.0,0,18,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,260022.89448479592
70124.0,1,19,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,387476.2577161132
70118.0,0,19,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,461804.1253975112
70122.0,1,20,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,243708.54688128084
70119.0,0,20,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,318036.4145626789
70126.0,1,21,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,203787.9055537333
70116.0,0,21,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,278115.77323513135
39501.0,1,22,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,113202.82025990442
39503.0,0,22,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,187530.68794130243
29412.0,1,23,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,284483.8787446306
29407.0,0,23,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,358811.7464260286
29577.0,1,24,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,163195.29130335024
29579.0,0,24,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,237523.1589847483
29566.0,0,25,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,261151.52545152034
29582.0,1,25,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,186823.6577701223
77062.0,0,26,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,250735.1339188369
77058.0,1,26,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,176407.26623743883
77015.0,1,27,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,118525.51613640231
77020.0,0,27,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,192853.38381780032
21403.0,1,28,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,451715.77456098027
21401.0,0,28,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,526043.6422423783
21122.0,1,29,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,280861.0138082919
21060.0,0,29,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,355188.8814896899
21220.0,1,30,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,193201.33863425662
21237.0,0,30,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,267529.2063156546
10305.0,1,31,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,424510.56493071956
10304.0,0,31,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,498838.4326121176
10306.0,0,32,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,496606.0392883866
10314.0,1,32,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,422278.17160698853
11214.0,1,33,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,647680.5096645255
11204.0,0,33,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,722008.3773459236
10023.0,0,34,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,2469222.5193152097
10069.0,1,34,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,2394894.651633811
10003.0,0,35,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,2491883.860620677
10010.0,1,35,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,2417555.9929392785
28468.0,1,36,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,190144.9078192569
28467.0,0,36,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,264472.77550065494
23502.0,0,37,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,278638.49708108796
23518.0,1,37,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,204310.62939968993
23666.0,0,38,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,230487.1288015183
23661.0,1,38,2020-09,,331822.19,55.56,88.59,56.01,62.35,88.87,62.76,57.73,156159.2611201203
36576.0,0,1,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,325427.415374444
36532.0,1,1,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,252063.8374107041
36605.0,1,2,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,72407.91348701788
36606.0,0,2,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,145771.49145075778
99501.0,1,3,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,259873.28946752823
99508.0,0,3,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,333236.8674312681
94014.0,0,4,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,752395.0703952853
94015.0,1,4,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,679031.4924315454
93950.0,1,5,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,763883.6467163139
93940.0,0,5,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,837247.2246800538
93109.0,1,6,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,2910526.8796930527
93108.0,0,6,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,2983890.4576567924
77505.0,1,7,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,197619.7923350904
77504.0,0,7,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,270983.3702988303
19947.0,0,8,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,324755.07362412935
19968.0,1,8,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,251391.49566038948
19963.0,1,9,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,215141.25800540374
19960.0,0,9,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,288504.8359691436
19904.0,0,10,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,264941.1193230564
19901.0,1,10,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,191577.54135931656
19720.0,1,11,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,185099.99502716388
19702.0,0,11,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,258463.57299090378
33137.0,1,12,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,398920.8090894666
33127.0,0,12,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,472284.3870532065
33129.0,1,13,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,424386.1141939828
33145.0,0,13,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,497749.69215772266
33131.0,1,14,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,420056.87577136577
33130.0,0,14,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,493420.4537351057
33308.0,1,15,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,289120.42885916884
33309.0,0,15,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,362484.00682290876
33062.0,1,16,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,330475.5557178679
33060.0,0,16,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,403839.1336816078
32226.0,1,17,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,199466.4871123997
32218.0,0,17,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,272830.0650761396
96778.0,1,18,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,185338.1511286152
96771.0,0,18,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,258701.7290923551
70124.0,1,19,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,387119.3820413305
70118.0,0,19,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,460482.96000507043
70122.0,1,20,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,243351.67120649817
70119.0,0,20,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,316715.24917023804
70126.0,1,21,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,203431.02987895062
70116.0,0,21,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,276794.60784269054
39501.0,1,22,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,112845.94458512173
39503.0,0,22,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,186209.52254886163
29412.0,1,23,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,284127.0030698479
29407.0,0,23,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,357490.5810335878
29577.0,1,24,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,162838.41562856757
29579.0,0,24,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,236201.99359230747
29566.0,0,25,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,259830.36005907954
29582.0,1,25,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,186466.78209533967
77062.0,0,26,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,249413.96852639606
77058.0,1,26,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,176050.39056265616
77015.0,1,27,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,118168.64046161962
77020.0,0,27,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,191532.21842535952
21403.0,1,28,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,451358.8988861976
21401.0,0,28,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,524722.4768499375
21122.0,1,29,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,280504.1381335092
21060.0,0,29,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,353867.71609724907
21220.0,1,30,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,192844.46295947392
21237.0,0,30,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,266208.0409232138
10305.0,1,31,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,424153.6892559369
10304.0,0,31,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,497517.26721967675
10306.0,0,32,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,495284.8738959457
10314.0,1,32,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,421921.29593220586
11214.0,1,33,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,647323.633989743
11204.0,0,33,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,720687.2119534828
10023.0,0,34,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,2467901.3539227685
10069.0,1,34,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,2394537.775959029
10003.0,0,35,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,2490562.695228236
10010.0,1,35,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,2417199.1172644957
28468.0,1,36,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,189788.03214447421
28467.0,0,36,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,263151.61010821414
23502.0,0,37,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,277317.33168864716
23518.0,1,37,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,203953.7537249073
23666.0,0,38,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,229165.9634090775
23661.0,1,38,2020-10,,287723.59,54.87,91.74,56.01,61.59,92.19,62.78,57.84,155802.3854453376
36576.0,0,1,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,320066.1645065682
36532.0,1,1,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,250615.6462666585
36605.0,1,2,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,70959.7223429723
36606.0,0,2,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,140410.24058288202
99501.0,1,3,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,258425.09832348264
99508.0,0,3,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,327875.61656339234
94014.0,0,4,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,747033.8195274095
94015.0,1,4,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,677583.3012874998
93950.0,1,5,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,762435.4555722682
93940.0,0,5,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,831885.973812178
93109.0,1,6,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,2909078.688549007
93108.0,0,6,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,2978529.2067889166
77505.0,1,7,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,196171.60119104484
77504.0,0,7,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,265622.11943095457
19947.0,0,8,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,319393.8227562536
19968.0,1,8,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,249943.30451634387
19963.0,1,9,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,213693.06686135812
19960.0,0,9,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,283143.58510126785
19904.0,0,10,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,259579.8684551807
19901.0,1,10,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,190129.35021527094
19720.0,1,11,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,183651.8038831183
19702.0,0,11,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,253102.32212302802
33137.0,1,12,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,397472.617945421
33127.0,0,12,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,466923.13618533075
33129.0,1,13,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,422937.92304993724
33145.0,0,13,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,492388.4412898469
33131.0,1,14,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,418608.6846273202
33130.0,0,14,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,488059.20286722993
33308.0,1,15,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,287672.2377151232
33309.0,0,15,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,357122.755955033
33062.0,1,16,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,329027.3645738223
33060.0,0,16,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,398477.882813732
32226.0,1,17,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,198018.2959683541
32218.0,0,17,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,267468.8142082638
96778.0,1,18,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,183889.9599845696
96771.0,0,18,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,253340.47822447933
70124.0,1,19,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,385671.1908972849
70118.0,0,19,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,455121.7091371947
70122.0,1,20,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,241903.48006245255
70119.0,0,20,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,311353.9983023623
70126.0,1,21,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,201982.83873490506
70116.0,0,21,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,271433.3569748148
39501.0,1,22,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,111397.75344107614
39503.0,0,22,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,180848.27168098587
29412.0,1,23,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,282678.81192580226
29407.0,0,23,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,352129.33016571205
29577.0,1,24,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,161390.22448452198
29579.0,0,24,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,230840.7427244317
29566.0,0,25,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,254469.10919120378
29582.0,1,25,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,185018.59095129406
77062.0,0,26,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,244052.7176585203
77058.0,1,26,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,174602.19941861054
77015.0,1,27,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,116720.44931757404
77020.0,0,27,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,186170.96755748376
21403.0,1,28,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,449910.70774215204
21401.0,0,28,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,519361.2259820617
21122.0,1,29,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,279055.94698946364
21060.0,0,29,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,348506.4652293733
21220.0,1,30,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,191396.27181542834
21237.0,0,30,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,260846.79005533806
10305.0,1,31,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,422705.4981118913
10304.0,0,31,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,492156.016351801
10306.0,0,32,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,489923.62302806997
10314.0,1,32,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,420473.10478816024
11214.0,1,33,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,645875.4428456973
11204.0,0,33,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,715325.9610856071
10023.0,0,34,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,2462540.1030548927
10069.0,1,34,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,2393089.584814983
10003.0,0,35,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,2485201.44436036
10010.0,1,35,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,2415750.92612045
28468.0,1,36,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,188339.84100042866
28467.0,0,36,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,257790.35924033838
23502.0,0,37,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,271956.0808207714
23518.0,1,37,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,202505.56258086168
23666.0,0,38,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,223804.71254120173
23661.0,1,38,2020-11,,336505.59,52.07,89.07,53.62,58.88,89.37,60.41,57.39,154354.194301292
36576.0,0,1,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,318476.9365707336
36532.0,1,1,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,250186.36103467358
36605.0,1,2,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,70530.43711098736
36606.0,0,2,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,138821.0126470474
99501.0,1,3,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,257995.8130914977
99508.0,0,3,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,326286.3886275578
94014.0,0,4,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,745444.5915915748
94015.0,1,4,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,677154.0160555148
93950.0,1,5,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,762006.1703402833
93940.0,0,5,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,830296.7458763433
93109.0,1,6,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,2908649.403317022
93108.0,0,6,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,2976939.9788530823
77505.0,1,7,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,195742.3159590599
77504.0,0,7,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,264032.89149511995
19947.0,0,8,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,317804.594820419
19968.0,1,8,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,249514.01928435895
19963.0,1,9,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,213263.7816293732
19960.0,0,9,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,281554.35716543323
19904.0,0,10,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,257990.6405193461
19901.0,1,10,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,189700.06498328602
19720.0,1,11,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,183222.51865113334
19702.0,0,11,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,251513.09418719343
33137.0,1,12,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,397043.3327134361
33127.0,0,12,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,465333.90824949613
33129.0,1,13,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,422508.63781795226
33145.0,0,13,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,490799.21335401235
33131.0,1,14,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,418179.39939533523
33130.0,0,14,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,486469.9749313953
33308.0,1,15,2020-12,,337890.5,51.24,85.36,51.98,58.03,85.62,58.77,58.09,287242.9524831383
