Zip,Inland/Coastal,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved,LogPrice,PredLogPrice
19968.0,1,8,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.49887232679483
19963.0,1,9,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.349102167963588
19960.0,0,9,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.341854686197827
19904.0,0,10,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.225778934733675
19901.0,1,10,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.233026416499436
19720.0,1,11,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.204322176595426
19702.0,0,11,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.197074694829665
33137.0,1,12,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.882873955961015
33127.0,0,12,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.875626474195254
33129.0,1,13,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.995293373809892
33145.0,0,13,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.98804589204413
33131.0,1,14,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,13.005352592947185
33130.0,0,14,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.998105111181424
33308.0,1,15,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.550018761707767
33309.0,0,15,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.542771279942007
33062.0,1,16,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.745764416727939
33060.0,0,16,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.738516934962178
32226.0,1,17,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.2782368105288
32218.0,0,17,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.270989328763038
96778.0,1,18,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.196092470018808
96771.0,0,18,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.188844988253047
70124.0,1,19,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.894483399225374
70118.0,0,19,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.887235917459614
70122.0,1,20,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.44714728877113
70119.0,0,20,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.43989980700537
70126.0,1,21,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.04892814838596
70116.0,0,21,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.041680666620199
39501.0,1,22,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,11.643241736060446
39503.0,0,22,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,11.635994254294685
29412.0,1,23,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.61815406956389
29407.0,0,23,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.61090658779813
29577.0,1,24,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.0645574725518
29579.0,0,24,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.05730999078604
29566.0,0,25,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.184314196126723
29582.0,1,25,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.191561677892484
77062.0,0,26,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.187255133743061
77058.0,1,26,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.194502615508823
77015.0,1,27,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,11.678195659992845
77020.0,0,27,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,11.670948178227084
21403.0,1,28,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,13.093147370912526
21401.0,0,28,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,13.085899889146766
21122.0,1,29,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.61619336109229
21060.0,0,29,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.608945879326528
21220.0,1,30,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.249765251180811
21237.0,0,30,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.24251776941505
10305.0,1,31,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,13.010381581205714
10304.0,0,31,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,13.003134099439954
10306.0,0,32,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,13.0142576193097
10314.0,1,32,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,13.02150510107546
11214.0,1,33,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,13.415418511545543
11204.0,0,33,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,13.408171029779782
10023.0,0,34,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,14.702047879126788
10069.0,1,34,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,14.709295360892549
10003.0,0,35,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,14.709397754830373
10010.0,1,35,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,14.716645236596133
28468.0,1,36,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.256468406866732
28467.0,0,36,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.249220925100971
23502.0,0,37,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.284332424411394
23518.0,1,37,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.291579906177155
23666.0,0,38,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.010319414163295
23661.0,1,38,2018-01,,338088.69,39.59,82.29,40.63,45.65,82.55,46.71,47.43,,12.017566895929056
36576.0,0,1,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.466463147593457
36532.0,1,1,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.473808139007106
36605.0,1,2,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,11.312349300419452
36606.0,0,2,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,11.305004309005803
99501.0,1,3,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.517420512921339
99508.0,0,3,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.51007552150769
94014.0,0,4,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,13.465135553611326
94015.0,1,4,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,13.472480545024974
93950.0,1,5,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,13.599081525406122
93940.0,0,5,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,13.591736533992473
93109.0,1,6,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,14.807472012528605
93108.0,0,6,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,14.800127021114955
77505.0,1,7,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.221727514899072
77504.0,0,7,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.214382523485423
19947.0,0,8,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.4924871149574
19968.0,1,8,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.49983210637105
19963.0,1,9,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.350061947539809
19960.0,0,9,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.342716956126159
19904.0,0,10,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.226641204662007
19901.0,1,10,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.233986196075657
19720.0,1,11,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.205281956171646
19702.0,0,11,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.197936964757996
33137.0,1,12,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.883833735537236
33127.0,0,12,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.876488744123588
33129.0,1,13,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.996253153386112
33145.0,0,13,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.988908161972462
33131.0,1,14,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,13.006312372523405
33130.0,0,14,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.998967381109756
33308.0,1,15,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.550978541283987
33309.0,0,15,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.54363354987034
33062.0,1,16,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.746724196304159
33060.0,0,16,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.73937920489051
32226.0,1,17,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.27919659010502
32218.0,0,17,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.27185159869137
96778.0,1,18,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.197052249595028
96771.0,0,18,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.189707258181379
70124.0,1,19,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.895443178801596
70118.0,0,19,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.888098187387946
70122.0,1,20,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.448107068347351
70119.0,0,20,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.440762076933702
70126.0,1,21,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.04988792796218
70116.0,0,21,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.04254293654853
39501.0,1,22,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,11.644201515636666
39503.0,0,22,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,11.636856524223017
29412.0,1,23,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.61911384914011
29407.0,0,23,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.611768857726462
29577.0,1,24,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.06551725212802
29579.0,0,24,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.058172260714372
29566.0,0,25,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.185176466055054
29582.0,1,25,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.192521457468704
77062.0,0,26,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.188117403671393
77058.0,1,26,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.195462395085043
77015.0,1,27,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,11.679155439569065
77020.0,0,27,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,11.671810448155416
21403.0,1,28,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,13.094107150488746
21401.0,0,28,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,13.086762159075098
21122.0,1,29,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.61715314066851
21060.0,0,29,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.60980814925486
21220.0,1,30,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.250725030757032
21237.0,0,30,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.243380039343382
10305.0,1,31,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,13.011341360781934
10304.0,0,31,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,13.003996369368286
10306.0,0,32,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,13.015119889238031
10314.0,1,32,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,13.02246488065168
11214.0,1,33,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,13.416378291121763
11204.0,0,33,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,13.409033299708113
10023.0,0,34,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,14.70291014905512
10069.0,1,34,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,14.710255140468771
10003.0,0,35,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,14.710260024758705
10010.0,1,35,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,14.717605016172353
28468.0,1,36,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.257428186442953
28467.0,0,36,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.250083195029303
23502.0,0,37,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.285194694339726
23518.0,1,37,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.292539685753376
23666.0,0,38,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.011181684091627
23661.0,1,38,2018-02,,336388.5,39.78,85.76,39.72,45.87,85.86,45.82,47.36,,12.018526675505276
36576.0,0,1,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.469049957378454
36532.0,1,1,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.476687477735766
36605.0,1,2,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,11.315228639148112
36606.0,0,2,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,11.3075911187908
99501.0,1,3,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.52029985165
99508.0,0,3,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.512662331292686
94014.0,0,4,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,13.467722363396321
94015.0,1,4,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,13.475359883753635
93950.0,1,5,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,13.601960864134782
93940.0,0,5,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,13.59432334377747
93109.0,1,6,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,14.810351351257264
93108.0,0,6,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,14.802713830899952
77505.0,1,7,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.224606853627732
77504.0,0,7,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.21696933327042
19947.0,0,8,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.495073924742398
19968.0,1,8,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.50271144509971
19963.0,1,9,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.352941286268468
19960.0,0,9,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.345303765911156
19904.0,0,10,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.229228014447004
19901.0,1,10,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.236865534804316
19720.0,1,11,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.208161294900306
19702.0,0,11,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.200523774542994
33137.0,1,12,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.886713074265895
33127.0,0,12,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.879075553908583
33129.0,1,13,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.999132492114772
33145.0,0,13,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.99149497175746
33131.0,1,14,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,13.009191711252065
33130.0,0,14,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,13.001554190894753
33308.0,1,15,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.553857880012648
33309.0,0,15,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.546220359655335
33062.0,1,16,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.749603535032819
33060.0,0,16,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.741966014675507
32226.0,1,17,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.28207592883368
32218.0,0,17,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.274438408476367
96778.0,1,18,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.199931588323688
96771.0,0,18,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.192294067966376
70124.0,1,19,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.898322517530255
70118.0,0,19,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.890684997172942
70122.0,1,20,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.45098640707601
70119.0,0,20,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.443348886718699
70126.0,1,21,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.05276726669084
70116.0,0,21,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.045129746333528
39501.0,1,22,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,11.647080854365326
39503.0,0,22,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,11.639443334008014
29412.0,1,23,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.621993187868771
29407.0,0,23,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.614355667511457
29577.0,1,24,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.06839659085668
29579.0,0,24,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.060759070499367
29566.0,0,25,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.187763275840052
29582.0,1,25,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.195400796197363
77062.0,0,26,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.19070421345639
77058.0,1,26,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.198341733813702
77015.0,1,27,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,11.682034778297725
77020.0,0,27,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,11.674397257940413
21403.0,1,28,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,13.096986489217407
21401.0,0,28,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,13.089348968860094
21122.0,1,29,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.62003247939717
21060.0,0,29,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.612394959039857
21220.0,1,30,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.253604369485691
21237.0,0,30,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.24596684912838
10305.0,1,31,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,13.014220699510595
10304.0,0,31,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,13.006583179153282
10306.0,0,32,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,13.017706699023028
10314.0,1,32,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,13.02534421938034
11214.0,1,33,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,13.419257629850422
11204.0,0,33,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,13.41162010949311
10023.0,0,34,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,14.705496958840117
10069.0,1,34,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,14.71313447919743
10003.0,0,35,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,14.7128468345437
10010.0,1,35,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,14.720484354901014
28468.0,1,36,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.260307525171612
28467.0,0,36,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.2526700048143
23502.0,0,37,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.287781504124723
23518.0,1,37,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.295419024482035
23666.0,0,38,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.013768493876624
23661.0,1,38,2018-03,,337489.0,40.35,86.28,38.27,46.48,85.95,44.4,46.51,,12.021406014233936
36576.0,0,1,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.449671575304887
36532.0,1,1,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.45511769462808
36605.0,1,2,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,11.293658856040427
36606.0,0,2,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,11.288212736717233
99501.0,1,3,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.498730068542315
99508.0,0,3,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.49328394921912
94014.0,0,4,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,13.448343981322754
94015.0,1,4,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,13.45379010064595
93950.0,1,5,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,13.580391081027097
93940.0,0,5,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,13.574944961703903
93109.0,1,6,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,14.78878156814958
93108.0,0,6,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,14.783335448826385
77505.0,1,7,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.203037070520047
77504.0,0,7,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.197590951196853
19947.0,0,8,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.475695542668829
19968.0,1,8,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.481141661992025
19963.0,1,9,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.331371503160783
19960.0,0,9,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.325925383837589
19904.0,0,10,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.209849632373437
19901.0,1,10,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.215295751696631
19720.0,1,11,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.18659151179262
19702.0,0,11,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.181145392469427
33137.0,1,12,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.86514329115821
33127.0,0,12,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.859697171835016
33129.0,1,13,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.977562709007087
33145.0,0,13,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.972116589683893
33131.0,1,14,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.98762192814438
33130.0,0,14,2018-04,,336316.19,36.08,84.43,36.61,42.25,84.22,42.78,45.8,,12.982175808821186
