Zip,Inland/Coastal,Pair,Date,Price,TotalWeightedObservations,GMSL_noGIA,StdDevGMSL_noGIA,SmoothedGSML_noGIA,GMSL_GIA,StdDevGMSL_GIA,SmoothedGSML_GIA,SmoothedGSML_GIA_sigremoved,PredPrice,PredLogPrice
28467.0,0,36,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45,265410.99440253316,12.32392073047121
23502.0,0,37,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45,279576.71598296624,12.359032229781633
23518.0,1,37,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45,204564.06284989792,12.374727126306542
23666.0,0,38,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45,231425.34770339658,12.085019219533534
23661.0,1,38,2019-09,,329798.41,56.05,90.28,55.69,62.5,90.75,62.17,58.45,156412.69457032823,12.100714116058443
36576.0,0,1,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,326116.7190574566,12.536579307555193
36532.0,1,1,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,252250.03341493855,12.551853372968164
36605.0,1,2,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,72594.10949125233,11.39039453438051
36606.0,0,2,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,146460.79513377039,11.37512046896754
99501.0,1,3,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,260059.48547176266,12.595465746882397
99508.0,0,3,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,333926.1711142807,12.580191681469428
94014.0,0,4,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,753084.3740782979,13.53525171357306
94015.0,1,4,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,679217.6884357799,13.550525778986032
93950.0,1,5,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,764069.8427205483,13.67712675936718
93940.0,0,5,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,837936.5283630664,13.66185269395421
93109.0,1,6,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,2910713.075697287,14.885517246489663
93108.0,0,6,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,2984579.761339805,14.870243181076692
77505.0,1,7,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,197805.98833932486,12.29977274886013
77504.0,0,7,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,271672.67398184293,12.28449868344716
19947.0,0,8,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,325444.37730714196,12.562603274919137
19968.0,1,8,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,251577.6916646239,12.577877340332106
19963.0,1,9,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,215327.45400963817,12.428107181500867
19960.0,0,9,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,289194.1396521562,12.412833116087896
19904.0,0,10,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,265630.42300606903,12.296757364623744
19901.0,1,10,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,191763.737363551,12.312031430036715
19720.0,1,11,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,185286.1910313983,12.283327190132704
19702.0,0,11,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,259152.87667391635,12.268053124719733
33137.0,1,12,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,399107.00509370107,12.961878969498294
33127.0,0,12,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,472973.69073621905,12.946604904085323
33129.0,1,13,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,424572.3101982172,13.07429838734717
33145.0,0,13,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,498438.99584073527,13.0590243219342
33131.0,1,14,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,420243.07177560026,13.084357606484463
33130.0,0,14,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,494109.75741811824,13.069083541071493
33308.0,1,15,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,289306.62486340327,12.629023775245045
33309.0,0,15,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,363173.3105059213,12.613749709832074
33062.0,1,16,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,330661.75172210234,12.824769430265217
33060.0,0,16,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,404528.4373646204,12.809495364852246
32226.0,1,17,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,199652.68311663414,12.357241824066078
32218.0,0,17,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,273519.3687591522,12.341967758653107
96778.0,1,18,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,185524.34713284962,12.275097483556086
96771.0,0,18,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,259391.03277536767,12.259823418143116
70124.0,1,19,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,387305.57804556494,12.973488412762652
70118.0,0,19,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,461172.26368808304,12.958214347349683
70122.0,1,20,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,243537.8672107326,12.52615230230841
70119.0,0,20,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,317404.55285325064,12.510878236895438
70126.0,1,21,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,203617.22588318505,12.127933161923238
70116.0,0,21,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,277483.9115257031,12.112659096510267
39501.0,1,22,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,113032.14058935618,11.722246749597725
39503.0,0,22,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,186898.82623187423,11.706972684184754
29412.0,1,23,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,284313.1990740823,12.697159083101168
29407.0,0,23,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,358179.8847166004,12.681885017688199
29577.0,1,24,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,163024.611632802,12.143562486089078
29579.0,0,24,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,236891.29727532004,12.128288420676107
29566.0,0,25,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,260519.66374209215,12.255292626016791
29582.0,1,25,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,186652.9780995741,12.270566691429762
77062.0,0,26,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,250103.27220940863,12.25823356363313
77058.0,1,26,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,176236.5865668906,12.273507629046101
77015.0,1,27,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,118354.83646585407,11.757200673530122
77020.0,0,27,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,192221.52210837213,11.741926608117152
21403.0,1,28,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,451545.094890432,13.172152384449804
21401.0,0,28,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,525411.7805329501,13.156878319036833
21122.0,1,29,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,280690.33413774363,12.695198374629568
21060.0,0,29,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,354557.0197802617,12.679924309216597
21220.0,1,30,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,193030.65896370838,12.32877026471809
21237.0,0,30,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,266897.3446062264,12.313496199305119
10305.0,1,31,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,424339.8852601713,13.089386594742992
10304.0,0,31,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,498206.57090268936,13.074112529330021
10306.0,0,32,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,495974.17757895833,13.085236049199768
10314.0,1,32,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,422107.4919364403,13.100510114612739
11214.0,1,33,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,647509.8299939773,13.494423525082821
11204.0,0,33,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,721376.5156364954,13.47914945966985
10023.0,0,34,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,2468590.657605781,14.773026309016856
10069.0,1,34,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,2394723.971963263,14.788300374429829
10003.0,0,35,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,2491251.9989112485,14.780376184720442
10010.0,1,35,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,2417385.3132687304,14.795650250133411
28468.0,1,36,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,189974.22814870867,12.33547342040401
28467.0,0,36,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,263840.9137912267,12.32019935499104
23502.0,0,37,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,278006.63537165977,12.355310854301463
23518.0,1,37,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,204139.94972914172,12.370584919714434
23666.0,0,38,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,229855.2670920901,12.081297844053363
23661.0,1,38,2019-10,,329614.81,55.23,91.88,55.9,61.74,92.48,62.4,57.15,155988.58144957206,12.096571909466334
36576.0,0,1,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,320200.19577826513,12.522556075562846
36532.0,1,1,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,250651.85104525962,12.536244326175954
36605.0,1,2,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,70995.92712157343,11.3747854875883
36606.0,0,2,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,140544.27185457892,11.361097236975192
99501.0,1,3,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,258461.3031020838,12.579856700090186
99508.0,0,3,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,328009.64783508924,12.566168449477079
94014.0,0,4,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,747167.8507991064,13.521228481580714
94015.0,1,4,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,677619.506066101,13.534916732193821
93950.0,1,5,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,762471.6603508694,13.66151771257497
93940.0,0,5,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,832020.0050838749,13.647829461961862
93109.0,1,6,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,2909114.8933276082,14.869908199697452
93108.0,0,6,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,2978663.2380606136,14.856219949084345
77505.0,1,7,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,196207.80596964597,12.284163702067918
77504.0,0,7,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,265756.1507026515,12.270475451454812
19947.0,0,8,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,319527.8540279505,12.54858004292679
19968.0,1,8,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,249979.50929494502,12.562268293539896
19963.0,1,9,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,213729.27163995928,12.412498134708656
19960.0,0,9,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,283277.61637296475,12.398809884095549
19904.0,0,10,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,259713.89972687757,12.282734132631397
19901.0,1,10,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,190165.5549938721,12.296422383244504
19720.0,1,11,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,183688.00866171945,12.267718143340492
19702.0,0,11,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,253236.3533947249,12.254029892727386
33137.0,1,12,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,397508.8227240222,12.946269922706083
33127.0,0,12,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,467057.1674570276,12.932581672092976
33129.0,1,13,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,422974.12782853836,13.05868934055496
33145.0,0,13,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,492522.4725615438,13.045001089941852
33131.0,1,14,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,418644.8894059214,13.068748559692253
33130.0,0,14,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,488193.2341389268,13.055060309079145
33308.0,1,15,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,287708.4424937244,12.613414728452835
33309.0,0,15,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,357256.78722672985,12.599726477839727
33062.0,1,16,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,329063.5693524234,12.809160383473005
33060.0,0,16,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,398611.9140854289,12.7954721328599
32226.0,1,17,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,198054.50074695525,12.341632777273867
32218.0,0,17,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,267602.8454799607,12.32794452666076
96778.0,1,18,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,183926.16476317076,12.259488436763876
96771.0,0,18,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,253474.5094961762,12.245800186150769
70124.0,1,19,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,385707.3956758861,12.957879365970442
70118.0,0,19,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,455255.7404088916,12.944191115357334
70122.0,1,20,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,241939.6848410537,12.510543255516199
70119.0,0,20,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,311488.0295740592,12.496855004903091
70126.0,1,21,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,202019.04351350619,12.112324115131027
70116.0,0,21,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,271567.38824651163,12.09863586451792
39501.0,1,22,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,111433.95821967728,11.706637702805514
39503.0,0,22,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,180982.30295268277,11.692949452192407
29412.0,1,23,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,282715.01670440345,12.681550036308957
29407.0,0,23,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,352263.36143740895,12.66786178569585
29577.0,1,24,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,161426.42926312314,12.127953439296867
29579.0,0,24,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,230974.77399612858,12.11426518868376
29566.0,0,25,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,254603.1404629007,12.241269394024444
29582.0,1,25,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,185054.7957298952,12.254957644637551
77062.0,0,26,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,244186.74893021717,12.244210331640783
77058.0,1,26,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,174638.4041972117,12.25789858225389
77015.0,1,27,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,116756.65409617517,11.741591626737911
77020.0,0,27,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,186304.99882918067,11.727903376124805
21403.0,1,28,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,449946.9125207531,13.156543337657594
21401.0,0,28,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,519495.2572537586,13.142855087044486
21122.0,1,29,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,279092.15176806477,12.679589327837357
21060.0,0,29,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,348640.4965010702,12.66590107722425
21220.0,1,30,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,191432.47659402946,12.31316121792588
21237.0,0,30,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,260980.82132703497,12.299472967312772
10305.0,1,31,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,422741.7028904924,13.073777547950781
10304.0,0,31,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,492290.0476234979,13.060089297337674
10306.0,0,32,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,490057.6542997669,13.071212817207421
10314.0,1,32,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,420509.30956676137,13.084901067820526
11214.0,1,33,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,645911.6476242985,13.47881447829061
11204.0,0,33,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,715459.992357304,13.465126227677503
10023.0,0,34,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,2462674.1343265898,14.75900307702451
10069.0,1,34,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,2393125.7895935844,14.772691327637618
10003.0,0,35,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,2485335.475632057,14.766352952728093
10010.0,1,35,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,2415787.130899051,14.7800412033412
28468.0,1,36,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,188376.04577902978,12.319864373611798
28467.0,0,36,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,257924.39051203526,12.306176122998693
23502.0,0,37,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,272090.1120924683,12.341287622309116
23518.0,1,37,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,202541.76735946283,12.354975872922223
23666.0,0,38,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,223938.74381289864,12.067274612061016
23661.0,1,38,2019-11,,333394.41,52.14,91.71,54.6,58.69,92.43,61.13,56.63,154390.39907989313,12.080962862674124
36576.0,0,1,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,323512.6829216312,12.530407270173448
36532.0,1,1,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,251546.62628783067,12.544983371791009
36605.0,1,2,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,71890.70236414447,11.383524533203355
36606.0,0,2,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,143856.758997945,11.368948431585794
99501.0,1,3,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,259356.07834465482,12.588595745705241
99508.0,0,3,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,331322.1349784554,12.574019644087683
94014.0,0,4,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,750480.3379424724,13.529079676191316
94015.0,1,4,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,678514.2813086719,13.543655777808876
93950.0,1,5,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,763366.4355934404,13.670256758190025
93940.0,0,5,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,835332.4922272409,13.655680656572464
93109.0,1,6,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,2910009.6685701795,14.878647245312507
93108.0,0,6,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,2981975.7252039798,14.864071143694947
77505.0,1,7,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,197102.581212217,12.292902747682975
77504.0,0,7,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,269068.63784601755,12.278326646065414
19947.0,0,8,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,322840.34117131657,12.556431237537392
19968.0,1,8,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,250874.28453751607,12.571007339154951
19963.0,1,9,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,214624.0468825303,12.421237180323711
19960.0,0,9,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,286590.1035163308,12.40666107870615
19904.0,0,10,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,263026.3868702437,12.290585327241999
19901.0,1,10,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,191060.33023644314,12.30516142885956
19720.0,1,11,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,184582.78390429047,12.276457188955549
19702.0,0,11,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,256548.840538091,12.261881087337988
33137.0,1,12,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,398403.5979665932,12.955008968321138
33127.0,0,12,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,470369.6546003937,12.940432866703578
33129.0,1,13,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,423868.9030711094,13.067428386170015
33145.0,0,13,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,495834.95970490994,13.052852284552454
33131.0,1,14,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,419539.66464849235,13.077487605307308
33130.0,0,14,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,491505.72128229286,13.062911503689747
33308.0,1,15,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,288603.2177362954,12.62215377406789
33309.0,0,15,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,360569.2743700959,12.60757767245033
33062.0,1,16,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,329958.34459499444,12.817899429088062
33060.0,0,16,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,401924.401228795,12.803323327470501
32226.0,1,17,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,198949.27598952627,12.350371822888922
32218.0,0,17,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,270915.3326233268,12.335795721271362
96778.0,1,18,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,184820.94000574178,12.268227482378931
96771.0,0,18,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,256786.9966395423,12.25365138076137
70124.0,1,19,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,386602.1709184571,12.966618411585497
70118.0,0,19,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,458568.2275522576,12.952042309967938
70122.0,1,20,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,242834.46008362476,12.519282301131254
70119.0,0,20,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,314800.51671742526,12.504706199513693
70126.0,1,21,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,202913.8187560772,12.121063160746083
70116.0,0,21,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,274879.8753898777,12.106487059128522
39501.0,1,22,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,112328.73346224832,11.715376748420569
39503.0,0,22,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,184294.79009604885,11.700800646803009
29412.0,1,23,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,283609.79194697447,12.690289081924012
29407.0,0,23,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,355575.84858077497,12.675712980306454
29577.0,1,24,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,162321.20450569416,12.136692484911922
29579.0,0,24,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,234287.2611394947,12.122116383294362
29566.0,0,25,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,257915.62760626676,12.249120588635046
29582.0,1,25,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,185949.57097246623,12.263696690252607
77062.0,0,26,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,247499.23607358328,12.252061526251385
77058.0,1,26,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,175533.17943978275,12.266637627868946
77015.0,1,27,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,117651.42933874621,11.750330672352966
77020.0,0,27,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,189617.48597254674,11.735754570735407
21403.0,1,28,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,450841.6877633241,13.165282383272649
21401.0,0,28,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,522807.74439712474,13.150706281655088
21122.0,1,29,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,279986.9270106358,12.688328373452412
21060.0,0,29,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,351952.98364443635,12.673752271834852
21220.0,1,30,2019-12,,334424.09,53.87,92.09,53.28,60.42,92.59,59.81,57.52,192327.2518366005,12.321900263540934
